time_s,g5_roll,ahrs_roll,gps_turn_rate_bank_deg,g5_slip_raw,mag_turn_rate_bank_deg,yaw_gyro_turn_rate_bank_deg,fused_turn_rate_bank_deg,accel_roll_deg,roll_correction_target_deg,magnetic_roll_deg,magnetic_roll_innovation_deg,magnetic_roll_disagreement_deg,magnetic_roll_valid,error
131.285510,-0.320000,-1.055156,-0.041769,nan,5.550137,1.821311,-0.041769,-3.393703,-0.041769,9.997596,11.052752,7.645955,1,-0.735156
131.481420,-0.420000,-0.718203,0.027160,nan,13.028055,1.448128,-1.228785,-2.964520,-1.228785,10.510294,11.228498,4.783245,1,-0.298203
131.681397,-0.510000,-1.737335,0.016139,nan,21.535255,1.979645,-3.459853,-8.689980,-3.459853,11.620204,13.357539,3.654424,1,-1.227335
131.887645,-0.650000,-2.302515,0.072403,nan,23.070478,4.188143,0.072403,-7.182776,0.072403,12.523831,14.826345,2.124840,1,-1.652515
132.084687,-0.660000,-2.368437,0.035463,nan,19.596241,2.043585,-2.464255,-6.249294,-2.464255,12.115124,14.483561,3.286577,1,-1.708437
132.281387,-0.740000,-2.564835,0.165750,nan,-0.963095,0.492396,0.165750,-7.353448,0.165750,9.174033,11.738868,8.491484,1,-1.824835
132.486486,-0.790000,-2.608759,0.004398,nan,-5.880709,0.642874,0.004398,-8.524628,0.004398,9.259303,11.868062,5.189113,1,-1.818759
132.682179,-0.760000,-1.284157,-0.249012,nan,13.459936,-1.115731,-0.249012,-8.524628,-0.249012,10.594761,11.878918,6.111375,1,-0.524157
132.891519,-0.820000,-0.346186,-0.322152,nan,-15.743948,-0.597771,-0.322152,-4.140383,-0.322152,7.720842,8.067028,1.832150,1,0.473814
133.081392,-0.840000,-0.705989,-0.289568,nan,16.868256,-0.006948,-0.289568,-6.789746,-0.289568,11.919091,12.625081,3.132801,1,0.134010
133.281392,-0.800000,0.456369,-0.271849,nan,2.314721,-1.067388,-0.271849,-6.789746,-0.271849,10.264508,9.808140,1.942225,1,1.256369
133.481513,-0.730000,-0.216334,-0.423809,nan,3.248995,-1.955371,-0.423809,-8.809177,-0.423809,10.770362,10.986696,3.371214,1,0.513666
133.681386,-0.620000,-1.106070,-0.294825,nan,-34.715286,-1.913757,-0.294825,-9.837828,-0.294825,3.823598,4.929667,0.557357,1,-0.486070
133.881483,-0.390000,-1.490029,-0.251322,nan,-25.169004,-2.963353,-0.251322,-4.192032,-0.251322,5.911602,7.401630,0.815557,1,-1.100029
134.089347,-0.130000,-0.994509,-0.262481,nan,-24.267151,-4.641560,-0.262481,-6.400784,-0.262481,5.733693,6.728202,0.080420,1,-0.864509
134.282205,0.070000,-1.408146,-0.299042,nan,-31.649157,-3.358032,-0.299042,-5.225820,-0.299042,6.193222,7.601368,2.544207,1,-1.478146
134.485710,0.110000,-1.723800,-0.298588,nan,-28.254168,-2.700804,-0.298588,-5.778719,-0.298588,5.613718,7.337518,2.457526,1,-1.833800
134.684960,0.170000,-0.290627,-0.231989,nan,-13.582600,-1.735772,-0.930309,-1.745800,-0.930309,6.451756,6.742383,4.455564,1,-0.460627
134.893504,0.160000,-0.960009,-0.183573,nan,-5.505772,-2.134339,-0.183573,-1.745800,-0.183573,6.413268,7.373277,0.413596,1,-1.120008
135.086207,0.010000,-1.210811,-0.126143,nan,-16.157537,-2.710181,-0.126143,-1.745800,-0.126143,5.780149,6.990960,3.666925,1,-1.220811
135.285654,-0.140000,-1.521704,-0.037581,nan,-11.435542,-1.376201,-0.126143,-0.199952,-0.126143,5.273595,6.795300,2.127099,1,-1.381704
135.482114,-0.150000,-0.632125,-0.037581,nan,-0.122951,-0.538823,-0.037581,-0.199952,-0.037581,6.967063,7.599188,0.587811,1,-0.482125
135.682160,-0.100000,0.121301,0.036150,nan,33.269871,-0.748876,0.036150,-3.211120,0.036150,11.728843,11.607542,5.063003,1,0.221301
135.882295,0.060000,0.572629,0.160186,nan,11.688209,-1.829337,0.160186,-2.591108,0.160186,9.245837,8.673208,1.270961,1,0.512629
136.097507,0.250000,-0.243198,0.061943,nan,28.566265,-0.500011,0.061943,-2.591108,0.061943,11.670741,11.913939,5.880952,1,-0.493198
136.290504,0.270000,-0.050894,0.020612,nan,28.749874,0.126926,0.020612,-1.494758,0.020612,13.025758,13.076652,3.514280,1,-0.320894
136.481509,0.250000,-0.334303,0.116152,nan,9.629268,0.508260,0.116152,-2.678108,0.116152,9.687725,10.022028,6.725964,1,-0.584303
136.681675,0.260000,-0.243331,0.255872,nan,26.995205,0.972199,-1.137757,-3.484073,-1.137757,12.883259,13.126590,3.938329,1,-0.503331
136.881752,0.140000,-0.127514,0.308079,nan,12.805758,2.127133,0.308079,-3.484073,0.308079,10.587689,10.715204,1.619652,1,-0.267514
137.086755,0.050000,-0.037877,0.323398,nan,19.824827,0.270192,0.323398,-4.901142,0.323398,11.819488,11.857365,5.144593,1,-0.087877
137.282741,0.040000,0.112596,0.316996,nan,19.642839,-0.520199,-1.418481,-4.338693,-1.418481,11.717483,11.604886,4.762302,1,0.072596
137.495517,0.090000,-0.490003,0.288437,nan,26.082026,-0.997850,0.288437,-5.440024,0.288437,13.008511,13.498513,3.491114,1,-0.580003
137.686496,0.060000,-0.955436,0.253967,nan,27.578869,-0.214890,0.253967,-4.828936,0.253967,14.107376,15.062812,0.975276,1,-1.015436
137.886764,0.000000,-0.903712,0.324488,nan,28.903101,0.094081,0.532207,0.519300,0.532207,15.404206,16.307919,1.367348,1,-0.903712
138.082194,-0.040000,-0.259044,0.289579,nan,26.134686,-0.972569,0.289579,-0.662687,0.289579,13.659489,13.918532,1.210776,1,-0.219044
138.281390,-0.070000,-0.229791,0.250977,nan,25.080368,-0.760216,0.250977,-2.062004,0.250977,12.931965,13.161757,2.468386,1,-0.159791
138.482317,-0.040000,-0.089555,0.293087,nan,29.328556,-1.455177,-3.707662,-10.001872,-3.707661,15.535549,15.625104,2.267261,1,-0.049555
138.682317,-0.050000,-0.362710,0.519190,nan,-6.410749,-0.793367,-1.072397,-3.978968,-1.072397,9.794588,10.157298,7.767897,1,-0.312710
138.882295,-0.110000,-1.348731,0.362676,nan,15.618341,-0.228551,0.362676,-0.006163,0.362676,13.138232,14.486963,2.131843,1,-1.238731
139.090509,-0.120000,-1.076358,0.359080,nan,12.750131,-0.571300,-1.010007,-3.619463,-1.010007,11.853674,12.930032,4.712119,1,-0.956358
139.282510,-0.050000,-1.137694,0.348580,nan,8.458606,2.333330,0.348580,-3.619463,0.348580,13.553250,14.690945,1.758958,1,-1.087694
139.483470,-0.150000,-1.147457,0.338721,nan,-2.643570,3.952734,0.338721,-3.997193,0.338721,11.341756,12.489213,5.785678,1,-0.997457
139.682112,-0.230000,-1.004794,0.359519,nan,-4.180773,3.508445,0.359519,-3.997193,0.359519,11.264229,12.269023,5.536957,1,-0.774794
139.888715,-0.410000,-1.193057,0.395418,nan,2.036118,3.275254,-2.190552,-6.464927,-2.190552,12.579974,13.773031,2.554310,1,-0.783057
140.097585,-0.590000,-1.469392,0.312318,nan,-10.282475,2.576061,0.353150,-6.464927,0.353150,11.662602,13.131994,5.267819,1,-0.879392
140.283481,-0.580000,-1.855985,0.262542,nan,0.163494,2.221843,0.310890,-5.013708,0.310890,11.646055,13.502041,4.563303,1,-1.275985
140.482492,-0.520000,-1.932222,0.262542,nan,2.722064,1.685780,0.262542,-7.272192,0.262542,11.418686,13.350908,5.117251,1,-1.412222
140.685508,-0.560000,-1.256915,0.181505,nan,9.688863,1.882363,0.181505,-3.425748,0.181505,13.214304,14.471219,1.735777,1,-0.696915
140.882508,-0.560000,-0.372491,0.168250,nan,-5.901924,1.072409,-2.152216,-5.801164,-2.152216,11.621663,11.994154,4.152813,1,0.187509
141.082193,-0.550000,-0.705616,0.138764,nan,-4.558109,1.473804,0.110425,-7.801382,0.110425,11.279121,11.984737,4.851462,1,-0.155616
141.282131,-0.590000,0.688625,0.081304,nan,-5.935060,-0.420242,0.081304,-5.886900,0.081304,10.893140,10.204515,5.989209,1,1.278625
141.483508,-0.630000,1.420797,0.025259,nan,-3.241439,0.706406,0.025259,-5.886900,0.025259,11.709782,10.288985,4.078110,1,2.050797
141.682149,-0.580000,0.873983,-0.087057,nan,-9.696466,0.837643,-0.087057,-5.886900,-0.087057,11.048750,10.174767,5.453551,1,1.453983
141.885724,-0.430000,0.047657,-0.053175,nan,-7.551483,0.597281,-0.053175,-6.978977,-0.053175,11.148610,11.100953,5.105626,1,0.477657
142.112037,-0.330000,0.238279,-0.022702,nan,-12.005136,0.234331,-0.022702,-4.960721,-0.022702,10.585005,10.346726,6.078291,1,0.568279
142.281389,-0.240000,0.258558,0.029822,nan,-5.464985,1.030370,0.023295,-4.960721,0.023295,10.565748,10.307190,6.196002,1,0.498558
142.482381,-0.120000,-0.414594,0.073988,nan,1.867694,0.586286,0.073988,-3.627771,0.073988,12.201648,12.616241,4.315981,1,-0.294594
142.681714,-0.060000,-0.826663,0.136034,nan,9.639741,0.713039,0.136034,-3.627771,0.136034,13.351205,14.177868,2.257628,1,-0.766663
142.881405,-0.040000,-0.337471,0.043092,nan,-6.485460,1.340962,0.043092,-4.199668,0.043092,11.104736,11.442207,6.110978,1,-0.297471
143.108430,0.010000,-1.062062,0.032908,nan,-8.760980,1.423655,0.032908,-5.095918,0.032908,11.034461,12.096522,5.940100,1,-1.072062
143.285775,0.080000,-0.118513,0.033099,nan,-5.664546,0.524575,0.033099,-7.066236,0.033099,11.406516,11.525029,6.118707,1,-0.198513
143.485648,0.130000,-0.732731,0.044107,nan,-0.910020,1.709485,0.078713,-4.631298,0.078713,11.789991,12.522723,5.531757,1,-0.862731
143.690718,0.220000,-0.990420,0.137517,nan,-33.622643,2.052014,-1.263962,-3.503698,-1.263962,6.350237,7.340657,0.883531,1,-1.210420
143.885984,0.240000,-1.027639,0.211673,nan,-17.869242,0.895153,0.211673,-4.250214,0.211673,8.858972,9.886610,0.413629,1,-1.267639
144.146144,0.240000,-1.591608,0.327375,nan,-34.768562,0.563961,0.318231,-8.786054,0.318231,7.152704,8.744311,1.040812,1,-1.831608
144.281475,0.200000,-1.867712,0.315660,nan,-32.453339,0.807802,0.327375,-10.158746,0.327375,6.544927,8.412639,2.873278,1,-2.067712
144.496685,0.180000,-3.149507,0.349226,nan,-31.849363,0.444678,0.349226,-12.307037,0.349226,4.706331,7.855838,2.284803,1,-3.329507
144.692507,0.130000,-3.857884,0.404674,nan,-12.941458,1.986751,0.404674,-12.307037,0.404674,7.182173,11.040056,1.283931,1,-3.987884
144.882468,0.030000,-2.459836,0.340525,nan,-23.535156,-0.075657,0.340525,-8.594228,0.340525,6.288837,8.748672,2.338391,1,-2.489836
145.136387,-0.090000,-2.229148,0.322961,nan,-19.435684,1.714054,0.322961,-4.697541,0.322961,5.695792,7.924940,3.941378,1,-2.139148
145.281394,-0.180000,-1.247406,0.305024,nan,-20.932152,1.215880,0.335463,-4.697541,0.335463,4.746032,5.993438,0.807651,1,-1.067406
145.481823,-0.310000,-0.239332,0.342225,nan,3.462119,2.641639,0.342225,-4.697541,0.342225,7.886129,8.125461,1.706005,1,0.070668
145.682093,-0.460000,-0.218323,0.258057,nan,9.479323,2.739799,0.258057,-2.663302,0.258057,8.801701,9.020024,5.048681,1,0.241677
145.887162,-0.600000,-0.841885,0.192011,nan,-12.262082,2.378357,-2.533712,-6.814307,-2.533712,5.658327,6.500211,1.240627,1,-0.241885
146.137547,-0.710000,0.069240,0.174027,nan,-0.391790,1.582290,0.174027,-4.923268,0.174027,7.496281,7.427042,0.438142,1,0.779240
146.284496,-0.760000,-0.267572,0.052144,nan,-0.995245,2.707251,-1.346526,-3.496676,-1.346526,6.851616,7.119188,0.329913,1,0.492428
146.483771,-0.660000,-0.943821,0.182235,nan,15.578369,2.853387,0.182235,-3.496676,0.182235,9.219860,10.163681,5.479102,1,-0.283821
146.681635,-0.600000,-1.602365,0.059681,nan,2.467366,1.894192,0.059681,-3.496676,0.059681,6.197835,7.800200,0.506989,1,-1.002365
146.885510,-0.610000,-1.212232,0.014874,nan,-10.019484,2.040978,0.349662,0.836971,0.349662,4.961830,6.174061,1.626129,1,-0.602232
147.081693,-0.640000,-1.915280,0.037665,nan,-12.802213,1.773564,0.037665,-2.453060,0.037665,5.652334,7.567614,0.777427,1,-1.275280
147.282128,-0.570000,-1.727626,0.079076,nan,-22.030016,0.069821,0.079076,-3.765353,0.079076,4.251777,5.979403,0.554310,1,-1.157626
147.482082,-0.630000,-2.879082,0.025301,nan,3.358862,0.718092,0.025301,-0.557519,0.025301,7.547614,10.426695,0.577123,1,-2.249082
147.685763,-0.680000,-2.013960,-0.045017,nan,25.457445,-0.055169,-0.045017,-2.232553,-0.045017,10.816380,12.830339,5.392602,1,-1.333960
147.885171,-0.670000,-2.007539,-0.091519,nan,28.780563,0.755286,0.306444,0.994907,0.306444,11.510019,13.517558,3.813476,1,-1.337539
148.084507,-0.630000,-1.696432,-0.172476,nan,-3.836751,1.029013,-0.175528,-0.947463,-0.175528,7.403015,9.099447,0.292348,1,-1.066432
148.281401,-0.640000,-2.169515,-0.167070,nan,8.026432,2.246308,-0.167070,-1.793133,-0.167070,8.537546,10.707062,5.041922,1,-1.529515
148.481637,-0.710000,-1.547400,-0.230183,nan,16.924000,1.674079,-0.187156,-3.809610,-0.187156,9.871868,11.419269,6.840205,1,-0.837400
148.682120,-0.840000,-0.440982,-0.174655,nan,31.977232,1.199612,-0.174655,-5.456305,-0.174655,11.727354,12.168336,3.632564,1,0.399018
148.882176,-0.940000,1.264785,-0.198834,nan,19.197201,0.414571,0.701205,2.250098,0.701205,10.110755,8.845970,5.769645,1,2.204785
149.082106,-1.100000,2.092167,-0.234042,nan,21.808628,0.010895,-0.210910,2.250098,-0.210911,10.939206,8.847039,4.096187,1,3.192167
149.283298,-1.240000,1.491100,-0.370263,nan,12.488313,-0.135463,0.820348,2.774356,0.820348,9.721235,8.230135,6.370486,1,2.731101
149.483523,-1.310000,0.788574,-0.289094,nan,1.442757,-0.890115,-0.289094,-1.163835,-0.289094,9.199056,8.410481,6.419787,1,2.098574
149.690508,-1.360000,0.044067,-0.419368,nan,10.777014,-0.239678,-0.419368,-1.951112,-0.419368,12.401859,12.357793,1.087406,1,1.404067
149.883539,-1.430000,-1.170336,-0.532706,nan,15.575659,0.795372,-0.532706,-1.951112,-0.532706,11.442365,12.612701,2.217019,1,0.259664
150.082484,-1.420000,-0.809101,-0.568538,nan,9.535610,-1.063306,-0.568538,-1.913574,-0.568538,10.048553,10.857654,5.793722,1,0.610899
150.281604,-1.240000,0.265154,-0.521518,nan,-9.634539,-2.220419,-0.521518,-3.563217,-0.521518,7.698938,7.433784,2.859501,1,1.505154
150.483654,-1.060000,-0.245214,-0.615703,nan,5.510835,-2.355511,-0.615703,-4.426216,-0.615703,10.292315,10.537530,5.044969,1,0.814786
150.681702,-0.790000,-0.097454,-0.679603,nan,-19.895094,-3.353451,-0.639874,0.968350,-0.639874,8.091993,8.189447,2.752789,1,0.692546
150.881507,-0.640000,0.917598,-0.712540,nan,-20.605888,-2.803496,-0.104412,1.437977,-0.104412,6.822937,5.905340,2.578642,1,1.557598
151.081396,-0.540000,1.321750,-0.708291,nan,-1.292415,-2.367432,-0.708291,1.668774,-0.708291,10.789356,9.467607,0.056417,1,1.861750
151.289502,-0.450000,0.762841,-0.703743,nan,0.596679,-2.588470,-0.703743,1.276018,-0.703743,11.236952,10.474111,1.794003,1,1.212841
151.485780,-0.290000,1.650332,-0.612785,nan,-22.408199,-2.934769,-0.612785,2.230282,-0.612785,7.548271,5.897939,3.040467,1,1.940332
151.694507,-0.110000,1.211025,-0.515786,nan,-23.840515,-1.843449,-0.551721,-0.089837,-0.551721,7.035816,5.824791,0.081854,1,1.321025
151.884506,-0.150000,2.391151,-0.427867,nan,10.991654,-1.733253,-0.427867,-0.089837,-0.427867,11.376533,8.985381,5.954700,1,2.541151
152.083776,-0.030000,1.224737,-0.308485,nan,-14.109414,-1.819745,-0.308485,1.701450,-0.308485,8.033865,6.809128,0.191566,1,1.254737
152.286770,0.200000,0.700908,-0.225325,nan,19.658083,-2.067347,-0.234046,1.701450,-0.234046,12.902646,12.201737,2.818456,1,0.500908
152.488515,0.230000,0.887399,-0.228667,nan,32.529808,-2.297137,-0.228667,1.701450,-0.228667,13.841561,12.954163,2.205704,1,0.657399
152.686490,0.220000,0.908799,-0.121897,nan,24.115416,-2.333982,-0.121897,1.701450,-0.121897,12.302086,11.393287,4.667789,1,0.688799
152.882506,0.430000,1.189208,-0.071345,nan,20.961567,-2.009026,0.300792,0.930342,0.300792,13.158582,11.969374,3.738605,1,0.759208
153.082481,0.510000,1.955336,-0.045620,nan,5.589954,-2.115575,-0.045620,0.930342,-0.045620,11.594166,9.638830,5.813887,1,1.445336
153.282548,0.480000,1.656228,0.057739,nan,20.198977,0.193500,2.315423,5.902607,2.315423,13.035248,11.379020,2.585938,1,1.176228
153.482973,0.480000,1.180993,0.185230,nan,4.973601,0.986907,0.185230,9.866472,0.185230,12.253761,11.072768,5.192826,1,0.700993
153.687650,0.360000,1.708956,0.281567,nan,25.307945,0.333870,3.255823,7.435639,3.255823,15.473138,13.764181,1.536272,1,1.348956
153.882560,0.120000,0.797328,0.279619,nan,-1.166587,1.101901,1.918865,4.098114,1.918865,10.735912,9.938584,6.149714,1,0.677328
154.086751,0.100000,2.085855,0.376587,nan,7.842818,-0.085446,0.281405,-0.237953,0.281405,12.308749,10.222895,4.159228,1,1.985855
154.283506,0.090000,1.581164,0.404226,nan,3.453644,-2.406406,0.404226,1.149107,0.404226,12.189403,10.608238,4.078224,1,1.491164
154.481486,0.020000,1.347969,0.428669,nan,-5.670824,-2.069454,0.428669,-5.201628,0.428669,11.783596,10.435627,4.607177,1,1.327969
154.690508,-0.060000,0.921845,0.464769,nan,8.805406,-1.444734,0.464769,-5.201628,0.464769,13.682307,12.760462,1.210920,1,0.981845
154.882198,-0.130000,0.327383,0.273191,nan,8.710889,0.411152,0.273191,-7.696429,0.273191,12.360408,12.033026,3.800714,1,0.457383
155.081394,-0.170000,-0.079413,0.368437,nan,-0.749243,0.492029,-3.356997,-9.438121,-3.356997,11.940954,12.020368,3.983961,1,0.090587
155.281735,-0.270000,-0.627108,0.398342,nan,-14.142708,1.741335,0.368437,-9.438121,0.368437,9.491170,10.118279,7.644979,1,-0.357108
155.482569,-0.340000,-0.172424,0.390854,nan,9.337476,0.421248,0.390854,-7.914085,0.390854,12.924278,13.096703,2.330784,1,0.167576
155.681705,-0.500000,-1.014011,0.278544,nan,4.553583,0.843222,0.278544,-6.475949,0.278544,12.890201,13.904212,1.831182,1,-0.514011
155.881626,-0.600000,-0.856141,0.225115,nan,9.517107,0.086999,0.225115,-6.475949,0.225115,12.429883,13.286024,3.213607,1,-0.256141
156.086513,-0.760000,-1.088890,0.134134,nan,0.960097,-0.142988,-1.225289,-3.398556,-1.225289,10.934526,12.023417,4.155515,1,-0.328890
156.281709,-0.960000,-0.863221,0.061857,nan,1.670371,0.474674,-0.770868,-2.081815,-0.770868,12.428266,13.291487,2.060272,1,0.096779
156.483521,-1.020000,-0.694324,-0.077160,nan,7.519093,1.054141,-0.077160,4.738273,-0.077160,12.638683,13.333007,1.646193,1,0.325676
156.681476,-1.180000,-0.667382,-0.139636,nan,-12.529955,1.852032,-0.139636,-0.644752,-0.139636,10.095928,10.763310,5.118836,1,0.512618
156.882111,-1.360000,-1.455312,-0.129979,nan,-3.135868,2.589662,-0.129979,-0.644752,-0.129979,10.326939,11.782251,4.987541,1,-0.095312
157.089509,-1.760000,-3.394757,-0.135403,nan,-44.763203,3.114521,-0.135403,-0.644752,-0.135403,7.551357,10.946115,0.000000,1,-1.634757
157.283455,-2.580000,-3.021305,-0.430161,nan,11.950198,3.637475,-0.261435,-0.871195,-0.261435,11.609130,14.630434,0.239284,1,-0.441305
157.480993,-3.450000,-3.427046,-0.497683,nan,9.646034,4.284863,-0.497683,-0.600568,-0.497683,10.297808,13.724854,0.713176,1,0.022954
157.686520,-4.340000,-3.075791,-0.995444,nan,12.057623,5.084717,-0.016634,2.447025,-0.016634,9.777907,12.853698,0.475341,1,1.264210
157.881394,-5.310000,-3.598894,-1.191076,nan,2.058482,5.331837,-1.191076,-0.494872,-1.191076,8.009067,11.607960,0.527924,1,1.711106
158.089485,-6.130000,-3.225020,-1.472703,nan,3.163315,2.950779,-1.472703,0.767437,-1.472703,6.337658,9.562677,1.752585,1,2.904980
158.282574,-6.960000,-4.130761,-1.833411,nan,-7.175044,2.236870,-1.833411,0.767437,-1.833411,5.150336,9.281097,2.183921,1,2.829239
158.482223,-7.940000,-5.185804,-2.116078,nan,1.975753,2.577780,-2.116078,0.767437,-2.116078,4.763746,9.949551,1.505788,1,2.754196
158.682539,-8.820000,-5.339720,-2.960383,nan,-11.059075,2.620520,-2.912844,0.118848,-2.912844,2.874642,8.214363,3.994903,1,3.480279
158.881384,-9.710000,-6.501503,-3.539582,nan,-36.337879,2.144142,-3.539582,-3.107419,-3.539582,-3.173580,3.327924,1.686731,1,3.208497
159.084537,-10.430000,-6.931917,-4.152719,nan,-5.045715,1.874486,-4.152719,-3.107419,-4.152719,0.063609,6.995526,5.827693,1,3.498083
159.294420,-11.210000,-8.017549,-4.885705,nan,-9.333471,1.636783,-4.885705,-3.107419,-4.885705,-0.929277,7.088271,5.645986,1,3.192451
159.481483,-11.840000,-8.104818,-5.214157,nan,-10.519228,1.230460,-5.214157,-3.107419,-5.214157,-1.450350,6.654468,6.622681,1,3.735182
159.691760,-12.170000,-7.601350,-6.314569,nan,-12.288839,-0.784554,-6.314569,-3.107419,-6.314569,-2.006578,5.594772,2.304358,1,4.568650
159.893098,-12.440000,-6.564987,-7.087656,nan,10.864039,-1.656482,-7.087656,-3.107419,-7.087656,0.070748,6.635736,2.063419,1,5.875012
160.092507,-12.650000,-7.542385,-7.623863,nan,-20.367693,-1.327303,-7.623863,-3.107419,-7.623863,-4.019169,3.523216,2.707145,1,5.107615
160.299421,-12.710000,-8.135653,-8.135507,nan,-49.623344,-2.383418,-11.369851,-8.085860,-11.369851,-8.942565,-0.806911,3.422971,1,4.574347
160.482963,-12.780000,-9.132789,-8.342422,nan,-44.724682,-3.678538,-8.342422,-6.628903,-8.342422,-9.322667,-0.189878,0.125522,1,3.647211
160.682848,-12.770000,-9.929672,-9.068296,nan,-29.381510,-5.401735,-9.068296,-11.918121,-9.068296,-7.153979,2.775693,4.761945,1,2.840328
160.881612,-12.800000,-10.956954,-9.378719,nan,-26.687223,-5.081303,-9.378719,-12.382503,-9.378719,-6.709255,4.247699,4.197993,1,1.843046
161.083618,-12.970000,-10.957209,-9.754721,nan,-29.364834,-6.802062,-9.754721,-11.180095,-9.754721,-7.509470,3.447738,3.648919,1,2.012792
161.315054,-13.180000,-12.044510,-10.194000,nan,-16.624746,-5.431040,-13.237257,-7.608142,-13.237257,-6.254578,5.789932,3.660591,1,1.135490
161.484472,-13.360000,-12.209581,-10.354454,nan,-24.524315,-5.310172,-16.333298,-14.947109,-16.333298,-6.813011,5.396570,3.188616,1,1.150418
161.689510,-13.540000,-12.493223,-10.830577,nan,-32.928398,-4.885015,-10.830577,-12.618605,-10.830577,-9.049172,3.444051,4.992061,1,1.046777
161.886769,-13.790000,-13.217347,-10.958504,nan,-17.730934,-4.927625,-10.958504,-12.618605,-10.958504,-7.986423,5.230924,3.222708,1,0.572653
162.082726,-13.930000,-13.873990,-11.109426,nan,-13.678689,-6.130972,-11.109426,-12.618605,-11.109426,-7.843390,6.030600,4.793135,1,0.056010
162.328141,-14.250000,-14.088899,-11.371872,nan,-22.123158,-7.333151,-11.371872,0.484792,-11.371872,-9.742917,4.345982,2.397144,1,0.161101
162.488645,-14.540000,-13.982148,-11.235692,nan,-22.723322,-7.699441,-11.235692,2.196221,-11.235692,-9.753044,4.229104,3.830263,1,0.557852
162.681905,-14.810000,-15.164354,-11.928504,nan,-15.934661,-7.521402,-11.928504,2.196221,-11.928504,-9.374035,5.790319,4.089700,1,-0.354354
162.883578,-14.930000,-14.703058,-11.988766,nan,-28.443748,-6.636190,-11.988766,3.870026,-11.988766,-10.505898,4.197160,4.131302,1,0.226942
163.087656,-14.970000,-13.913032,-12.321028,nan,-25.333218,-8.730536,-12.321028,4.535100,-12.321028,-10.648629,3.264402,4.972427,1,1.056969
163.331971,-15.110000,-13.432342,-12.874852,nan,-34.884251,-9.250316,-13.862968,-3.179736,-13.862968,-12.136632,1.295710,6.191976,1,1.677658
163.484497,-15.280000,-13.145066,-12.874852,nan,-25.772058,-8.790626,-12.874852,-3.432359,-12.874852,-10.909501,2.235565,4.444777,1,2.134933
163.686508,-15.360000,-12.970485,-13.375464,nan,-24.430792,-8.845983,-13.375464,-10.041019,-13.375463,-11.994368,0.976117,4.695593,1,2.389515
163.882495,-15.300000,-12.349796,-13.358733,nan,-30.145485,-10.086497,-13.358733,-7.718588,-13.358732,-12.039282,0.310514,4.455204,1,2.950204
164.082476,-15.190000,-12.558205,-13.428460,nan,-33.244507,-11.145886,-13.428460,-5.939651,-13.428461,-11.679025,0.879180,5.166319,1,2.631795
